transaction_id,customer_id,customer_name,email,transaction_date,product_category,quantity,unit_price,discount_pct,payment_method,country,shipping_weight,rating,is_returned,notes
5476,1117,Ayesha Farooq,ayesha.farooq@gmail.com,03/12/2024,BEAUTY,7,1123.77,59.6,COD,Germany,2.37,4.0,No,N/A
5670,1126,Usman Chaudhry,usman.chaudhry@gmail.com,05/08/2024,Books,7,1684.98,2.6,credit card,UAE,2.39,3.0,No,Delivered on time
5085,1062,Imran Chaudhry,imran.chaudhrygmail.com,2025-07-23,Home and Kitchen,5,"$6,706.00",43.7,Cash on Delivery,UK,20.33 lbs,7.0,No,  
5469,1077,Nimra Sheikh,nimra.sheikh@gmail.com,08/08/2025,Electronics ,2,4165.67,-19.4,e-wallet,Germany,2.17,1.0,No,N/A
5225,1052,Iqra Khan,iqra.khan@gmail.com,05/08/2024,Book,5,909.24,22.2,bank transfer,Germany,-2.57,,no,  
5331,1169,Waqas Butt,waqas.butt@gmail.com,27/06/2025,Groceries,5,"$4,148.49",35.6,cod,USA,0.35,2.0,No,
5233,1009,Mariam Malik,mariam.malik@gmail.com,2024-12-26,books,4,2337.22,42.9,cod,Saudi Arabia,2.07,1.0,No,Customer requested gift wrap
5588,1038,Imran Chaudhry,imran.chaudhry@gmail.com,2024-02-07,Sport,7,4275.27,14.0,e-wallet,Pakistan,0.78,4.0,No,
5475,1135,Sana Raza,sana.raza@gmail.com,,Beauty,3,1012.49,46.4,Bank_Transfer,UK,1.92 lbs,1.0,No,Packaging damaged  
5777,1169,Waqas Butt,waqas.butt@gmail.com,02-11-2025,books,2,1598.92,43.5,bank transfer,Pakistan,0.82,1.0,No,N/A
5760,1032,Omar Javed,omar.javed@gmail.com,08-02-2024,Electronics,1,"$1,952.22",31.2,Bank Transfer,Pakistan,2.57,3.0,No,Delivered on time
5599,1089,Alina Malik,alina.malik@gmail.com,2024-06-04,books,3,1731.77,54.9,wallet,UAE,2.74,1.0,no,VIP customer - priority
5421,1063,Adeel Raza,adeel.raza@gmail.com,22 Aug 2024,BEAUTY,1,810.2,29.5,Wallet,USA,3.57,5.0,No,  
5687,1122,Bilal Iqbal,,2024-06-11,ELECTRONICS,1,2044.24,52.1,Bank_Transfer,Germany,0.9,,No,Reâ€™quested refund
5182,1139,Hassan Farooq,hassan.farooq@gmail.com,09-01-2024,Groceries,3,"$1,103.17",52.2,DC,Germany,1.12,,No,Reâ€™quested refund
5617,1035,Bilal Chaudhry,bilal.chaudhry@gmail.com,23 Jul 2025,apparel,6,"PKR 1,884",54.1,Bank Transfer,Germany,6.76,4.0,No,N/A
5332,1033,Nida Butt,nida.butt@gmail.com,2024-01-14,Sports,6,3040.97,9.8,Cash On Delivery,UAE,0.39,5.0,No,
5438,1006,Mariam Javed,mariam.javed@gmail.com,11/09/2024,groceries,6,1819.19,28.0,credit card,USA,1.27,5.0,No,
5049,1034,Nimra Butt,nimra.butt@gmail.com,10-31-2024,Toys,1,1608.61,35.6,COD,Pakistan,2.48,4.0,No,Reâ€™quested refund
5005,1003,Nida Aslam,nida.aslam@gmail.com,08-03-2025,Groceries,-1,3410.86,48.1,e-wallet,UK,4.84,5.0,no,Reâ€™quested refund
5529,1331,Unknown1331,unknown1331@gmail.com,2024-03-14,Sports,3,1708.41,33.4,DC,Germany,0.36,,No,N/A
5234,1143,Nida Javed,nida.javed@gmail.com,22 Oct 2024,Home & Kitchen,3,1309.04,35.3,Cash On Delivery,Pakistan,1.72,5.0,Yes,Reâ€™quested refund
5486,1162,Sana Javed,sana.javed@gmail.com,2025-06-20,electronics,1,"PKR 2,543",15.3,Wallet,Germany,4.15,2.0,No,  
5804,1194,Bilal Aslam,bilal.aslam@gmail.com,11 Apr 2025,Home and Kitchen,2,1324.93,14.7,credit card,Pakistan,0.49,3.0,No,Packaging damaged  
5497,1012,Usman Javed,usman.javed@gmail.com,2025-06-22,Groceries,334,2795.22,7.2,debit card,USA,2.06,,No,VIP customer - priority
5783,1161,Zara Malik,zara.malik@gmail.com,03-29-2024,Sports,4,5083.25,7.3,CC,USA,1.22,,No,VIP customer - priority
5106,1105,Ahmed Farooq,ahmed.farooq@gmail.com,24/04/2024,Books,4,3663.74,2.7,DC,USA,5.35,,No,
5443,1153,Mariam Malik,mariam.malik@gmail.com,2024-01-31,beauty,228,884.97,59.7,Wallet,USA,5.75,5.0,no,VIP customer - priority
5488,1077,Nimra Sheikh,nimra.sheikh@gmail.com,08-14-2024,Books,7,1048.28,37.9,Bank_Transfer,USA,1.66,1.0,yes,Reâ€™quested refund
5646,1061,Nida Iqbal,nida.iqbal@gmail.com,03 Jul 2024,Groceries,5,2155.8,18.1,debit card,UAE,9.16,2.0,No,Delivered on time
5012,1200,Ahmed Butt,ahmed.butt@gmail.com,09-06-2024,groceries,2,3252.43,0.4,wallet,UAE,0.49,2.0,no,VIP customer - priority
5738,1162,Sana Javed,sana.javed@gmail.com,2024-11-24,Groceries,2,3545.74,58.1,DC,USA,2.11,1.0,,Packaging damaged  
5726,1026,Kamran Malik,kamran.malik@gmail.com,2024-02-04,books,1,2052.3,56.4,COD,Pakistan,4.24,2.0,no,VIP customer - priority
5190,1067,BILAL RAZA,bilal.raza@gmail.com,11 Jun 2025,Beauty,1,1700.55,39.4,Bank Transfer,UK,7.87,,No,N/A
5282,1198,Alina Aslam,,12-25-2024,groceries,2,"PKR 2,111",7.4,Cash on Delivery,UAE,0.59,1.0,No,Customer requested gift wrap
5029,1043,Sana Farooq,sana.farooq@gmail.com,,groceries,-3,$800.99,9.1,COD,UK,0.82,4.0,No,VIP customer - priority
5169,1005,Sara Khan,sara.khan@gmail.com,05-20-2024,Groceries,1,1035.75,11.0,Credit Card,Saudi Arabia,1.4,4.0,No,  
5180,1184,Hassan Butt,hassan.butt@gmail.com,04/03/2024,Apparel,5,375.95,6.4,debit card,UK,0.81,5.0,No,N/A
5100,1134,Nida Butt,nida.butt@gmail.com,2024-04-17,Clothing,2,2078.38,52.5,wallet,UK,1.69,1.0,No,Reâ€™quested refund
5197,1188,Adeel Khan,adeel.khan@gmail.com,08/02/2024,Electronic,6,4963.85,11.8,cod,UAE,4.64,2.0,No,Reâ€™quested refund
5495,1024,Nida Aslam,nida.aslam@gmail.com,26 Dec 2024,Books,3,4413.02,168.2,bank transfer,Pakistan,3.28,4.0,No,
5721,1113,Alina Butt,alina.butt@gmail.com,11-01-2024,Grocery,4,1687.23,57.8,DC,Pakistan,3.75,4.0,No,N/A
5647,1186,Zara Iqbal,zara.iqbalgmail.com,05-17-2025,Appearal,7,1260.24,32.2,Credit Card,Saudi Arabia,1.02,2.0,no,Customer requested gift wrap
5653,1047,Iqra Butt,iqra.butt@gmail.com,06-23-2025,books,3,PKR 986,49.5,Bank_Transfer,UK,2.74,5.0,No,Delivered on time
5812,1095,Sara Butt,sara.butt@gmail.com,05-30-2025,Home and Kitchen,7,$945.38,13.2,debit card,UAE,4.52,4.0,No,Delivered on time
5710,1079,Hina Raza,hina.raza@gmail.com,05-07-2024,home & kitchen,6,1865.67,134.7,Bank Transfer,Pakistan,9.72 lbs,4.0,No,  
5373,1150,Ahmed Khan,ahmed.khan@gmail.com,,Beauty,1,2142.77,8.1,Debit Card,Pakistan,9.9,4.0,Yes,Reâ€™quested refund
5678,1200,Ahmed Butt,ahmed.butt@gmail.com,03-04-2025,Clothing,6,814.56,21.9,DC,Saudi Arabia,4.61,5.0,No,N/A
5773,1141,Ahmed Chaudhry,ahmed.chaudhry@gmail.com,19 Jun 2025,Home and Kitchen,2,"$2,611.67",19.3,CC,Saudi Arabia,2.24,1.0,Yes,Packaging damaged  
5648,1100,Zara Javed,zara.javed@gmail.com,24/06/2027,Toys,2,1662.06,17.4,COD,Pakistan,6.48 lbs,5.0,no,Delivered on time
5460,1356,Unknown1356,unknown1356@gmail.com,07-29-2025,Beauty,2,1197.63,18.4,Debit Card,Germany,2.04,4.0,No,Packaging damaged  
5413,1089,Alina Malik,alina.malik@gmail.com,,Apparel,4,"$3,485.41",32.4,Debit Card,Germany,2.81,1.0,No,Delivered on time
5131,1069,Sana Khan,sana.khan@gmail.com,11/06/2025,Apparel,7,2730.9,4.6,debit card,Pakistan,2.27,1.0,no,Delivered on time
5039,1061,Nida Iqbal,,26/05/2024,Books,1,"$1,559.12",21.6,DC,Pakistan,3.71,,Yes,N/A
5434,1002,Imran Chaudhry,imran.chaudhry@gmail.com,,Home and Kitchen,4,2325.01,28.7,Wallet,Pakistan,1.54,,Yes,  
5215,1132,Ahmed Javed,ahmed.javed@gmail.com,20/07/2025,Apparel,1,1910.02,16.2,Cash On Delivery,USA,2.54 lbs,3.0,Y,
5555,1022,Alina Butt,alina.butt@gmail.com,2025-06-29,Electronic,7,4932.89,6.5,Cash on Delivery,UAE,1.51,1.0,No,Packaging damaged  
5566,1057,Fahad Chaudhry,fahad.chaudhry@gmail.com,07/07/2027,Books,390,1831.89,33.4,debit card,Saudi Arabia,1.7 lbs,1.0,No,Reâ€™quested refund
5762,1171,Sana Sheikh,sana.sheikh@gmail.com,2024-01-17,apparel,6,863.83,56.1,CREDIT_CARD,Pakistan,1.88,3.0,No,  
5474,1181,Iqra Aslam,iqra.aslam@gmail.com,,Clothing,2,-,13.9,bank transfer,USA,1.52,5.0,No,VIP customer - priority
5456,1179,USMAN ASLAM,usman.aslam@gmail.com,,Grocery,4,unknown,4.0,COD,UK,2.06,4.0,No,Delivered on time
5260,1051,Iqra Malik,iqra.malik@gmail.com,12 Feb 2025,Beauty,5,802.69,2.8,Debit Card,Germany,1.66,3.0,No,Reâ€™quested refund
5035,1064,Bilal Farooq,bilal.farooqgmail.com,2025-04-17,Home & Kitchen,3,807.08,29.5,DC,UAE,2.12,,No,Customer requested gift wrap
5309,1160,Nimra Farooq,nimra.farooq@gmail.com,,toys,5,121.06,15.9,debit card,USA,0.29,9.0,No,N/A
5276,1006,Mariam Javed,mariam.javed@gmail.com,26/08/2024,Groceries,4,1266.06,37.7,Bank Transfer,Pakistan,1.22,3.0,Y,N/A
5636,1177,Ahmed Chaudhry,ahmed.chaudhry@gmail.com,2025-01-28,Home & Kitchen,5,2040.98,18.1,Wallet,UK,0.4,1.0,no,Packaging damaged  
5654,1156,Imran Iqbal,imran.iqbal@gmail.com,,Beauty,1,N/A,10.0,Credit Card,Saudi Arabia,2.24,,No,  
5622,1158,Sara Iqbal,sara.iqbal@gmail.com,,books,5,"PKR 1,657",6.4,wallet,Germany,2.31 lbs,1.0,No,  
5393,1119,Imran Chaudhry,imran.chaudhry@gmail.com,28/07/2025,ELECTRONICS,480,"$2,706.27",5.7,cod,Saudi Arabia,2.31 lbs,2.0,No,Customer requested gift wrap
5821,1060,Sara Malik,sara.malik@gmail.com,03-26-2025,Books,5,1752.71,38.9,CREDIT_CARD,Germany,2.07,2.0,Yes,
5107,1077,Nimra Sheikh,nimra.sheikhgmail.com,2025-01-31,Beauty,4,3917.91,6.3,Cash On Delivery,Saudi Arabia,3.68,5.0,No,VIP customer - priority
5827,1123,Sana Khan,,16 Jul 2024,Home & Kitchen,6,730.36,45.0,Debit Card,Germany,0.45,1.0,N,VIP customer - priority
5524,1387,Unknown1387,unknown1387@gmail.com,,home & kitchen,462,2984.82,38.1,e-wallet,UAE,0.5,,No,
5784,1028,Hassan Khan,,23 May 2025,Appearal,6,?,56.6,e-wallet,Pakistan,3.22 lbs,2.0,No,Reâ€™quested refund
5047,1056,Ahmed Farooq,ahmed.farooq@gmail.com,04-04-2024,Apparel,1,unknown,58.5,Debit Card,Pakistan,3.03,5.0,No,Packaging damaged  
5203,1167,Zara Aslam,zara.aslam@gmail.com,,Sport,2,N/A,35.4,Wallet,UAE,0.72,3.0,No,Reâ€™quested refund
5809,1344,Unknown1344,unknown1344@gmail.com,2024-07-20,Grocery,3,547.75,59.0,debit card,Saudi Arabia,0.66,5.0,No,  
5631,1085,Zara Khan,zara.khan@gmail.com,20/06/2025,Books,7,PKR 699,17.4,Credit Card,UK,1.11,4.0,No,Customer requested gift wrap
5021,1064,BILAL FAROOQ,bilal.farooq@gmail.com,,Home & Kitchen,1,N/A,35.1,Wallet,Saudi Arabia,1.7,1.0,no,Reâ€™quested refund
5402,1002,Imran Chaudhry,imran.chaudhry@gmail.com,18 Jun 2025,Electronic,4,2507.55,42.8,bank transfer,Germany,1.26,3.0,No,VIP customer - priority
5083,1139,Hassan Farooq,hassan.farooq@gmail.com,2024-02-13,ELECTRONICS,6,1759.21,2.4,Bank_Transfer,Pakistan,4.4,4.0,No,Packaging damaged  
5130,1023,Bilal Javed,bilal.javed@gmail.com,06-28-2025,Toys,4,2218.22,39.5,Cash On Delivery,Pakistan,1.64,4.0,no,N/A
5415,1157,Hina Sheikh,hina.sheikh@gmail.com,01 May 2027,Book,3,4238.59,0.6,Wallet,UK,10.05 lbs,,no,Packaging damaged  
5741,1081,Waqas Iqbal,waqas.iqbal@gmail.com,,Grocery,6,"$2,867.39",15.8,Cash On Delivery,Germany,3.76,5.0,yes,VIP customer - priority
5697,1058,Mariam Raza,mariam.raza@gmail.com,06-11-2024,toys,6,"$3,100.35",6.1,wallet,Saudi Arabia,0.96,,No,
5286,1077,Nimra Sheikh,nimra.sheikh@gmail.com,07-27-2025,Appearal,-2,5843.36,18.3,wallet,UAE,1.94,3.0,No,
5123,1023,Bilal Javed,bilal.javed@gmail.com,19/06/2024,Sports,2,3144.96,6.9,Credit Card,UAE,3.93,3.0,Yes,Packaging damaged  
5033,1122,Bilal Iqbal,bilal.iqbal@gmail.com,2024-09-29,books,2,1938.79,150.4,Debit Card,Pakistan,1.71,4.0,No,N/A
5299,1199,Ayesha Malik,ayesha.malik@gmail.com,05 Mar 2025,Grocery,6,2003.82,55.0,Bank_Transfer,UK,9.5 lbs,4.0,No,Packaging damaged  
5516,1030,Alina Iqbal,alina.iqbal@gmail.com,28 Mar 2025,Grocery,2,2083.24,7.6,Credit Card,Saudi Arabia,2.62,4.0,No,  
5019,1049,Sara Iqbal,sara.iqbalgmail.com,2024-01-30,Apparel,4,PKR 980,0.6,Wallet,Germany,0.39,4.0,no,
5810,1075,Iqra Khan,iqra.khan@gmail.com,16/02/2024,Appearal,3,3756.33,107.6,Bank Transfer,UAE,1.55,4.0,No,  
5219,1057,Fahad Chaudhry,fahad.chaudhry@gmail.com,2024-07-24,Home & Kitchen,6,4092.79,36.4,CC,UAE,0.75,3.0,No,  
5688,1191,Ayesha Javed,ayesha.javed@gmail.com,2024-04-07,beauty,4,1059.23,16.5,wallet,Germany,2.43,4.0,no,Updated note
5481,1014,Nida Aslam,nida.aslam@gmail.com,01-16-2024,Books,2,-,21.7,Wallet,Pakistan,-4.79,5.0,No,  
5356,1076,Adeel Sheikh,adeel.sheikh@gmail.com,,sports,5,1879.18,33.0,cod,Saudi Arabia,1.91,1.0,no,Packaging damaged  
5661,1120,ZARA IQBAL,zara.iqbal@gmail.com,17/06/2024,Electronics ,3,1258.09,29.1,Cash on Delivery,Germany,0.17,1.0,No,Packaging damaged  
5224,1076,Adeel Sheikh,adeel.sheikh@gmail.com,2024-04-19,toys,2,2232.8,54.7,Bank Transfer,Pakistan,1.12 lbs,1.0,No,VIP customer - priority
5759,1192,Nimra Sheikh,nimra.sheikhgmail.com,2025-08-17,Toys,4,1201.88,43.3,Cash On Delivery,UAE,8.33,7.0,No,
5092,1185,Ayesha Farooq,ayesha.farooq@gmail.com,10-26-2024,groceries,5,1678.75,56.4,Wallet,UAE,2.14,,No,  
5151,1141,Ahmed Chaudhry,ahmed.chaudhry@gmail.com,11-24-2024,Sport,4,4889.95,18.3,CC,Germany,2.38,2.0,No,Delivered on time
5088,1123,Sana Khan,sana.khan@gmail.com,06-29-2025,Sports,6,929.38,40.9,e-wallet,Germany,9.05,,No,Customer requested gift wrap
5317,1149,IQRA CHAUDHRY,iqra.chaudhry@gmail.com,2024-04-20,Toys,383,?,41.7,e-wallet,USA,1.82,1.0,Y,Delivered on time
5448,1055,Hassan Farooq,hassan.farooq@gmail.com,22/08/2025,Appearal,4,1920.69,50.8,Bank Transfer,UAE,1.67,,yes,VIP customer - priority
5803,1068,Kamran Butt,kamran.buttgmail.com,22/07/2025,beauty,2,$817.67,34.2,Bank Transfer,Saudi Arabia,1.69,1.0,Yes,Reâ€™quested refund
5745,1168,Hassan Aslam,hassan.aslam@gmail.com,25 May 2025,beauty,6,1995.87,30.9,Bank_Transfer,Germany,2.7,5.0,No,N/A
5522,1197,Omar Raza,omar.raza@mail,22/06/2025,Clothing,3,"$2,079.78",14.0,Cash on Delivery,Pakistan,0.56,2.0,No,Customer requested gift wrap
5279,1144,Usman Raza,usman.raza@gmail.com,06/03/2025,Book,3,4834.64,10.5,Debit Card,UK,2.6,5.0,No,Reâ€™quested refund
5583,1043,Sana Farooq,sana.farooq@gmail.com,07-27-2025,sports,7,$995.26,2.9,cod,Germany,1.38,2.0,Yes,Reâ€™quested refund
5764,1109,Bilal Khan,bilal.khan@gmail.com,2024-05-08,Home and Kitchen,6,585.58,7.7,DC,Pakistan,7.72 lbs,3.0,no,Customer requested gift wrap
5604,1019,Adeel Aslam,adeel.aslam@gmail.com,04-14-2024,Electronic,1,4017.11,11.1,CREDIT_CARD,Germany,0.51,4.0,No,
5349,1182,Sara Aslam,sara.aslam@gmail.com,2025-01-17,Home and Kitchen,-4,5269.7,142.7,debit card,Saudi Arabia,0.73,3.0,No,
5374,1003,Nida Aslam,nida.aslam@gmail.com,07/03/2024,Toy,3,1468.08,41.0,Wallet,Germany,3.27,4.0,No,Packaging damaged  
5400,1037,HASSAN MALIK,hassan.malik@gmail.com,08-15-2024,sports,3,2810.85,5.7,Bank_Transfer,USA,2.27,,No,Customer requested gift wrap
5704,1179,Usman Aslam,usman.aslam@gmail.com,,home & kitchen,2,"$2,783.53",18.8,bank transfer,Pakistan,4.52,5.0,no,
5257,1183,Hina Raza,hina.raza@gmail.com,,electronics,3,2031.53,23.3,Credit Card,Pakistan,3.92,3.0,No,Delivered on time
5072,1066,Fahad Raza,fahad.raza@gmail.com,14/01/2025,Book,1,2837.52,1.3,credit card,Germany,0.55,3.0,no,Packaging damaged  
5195,1087,Kamran Farooq,kamran.farooq@gmail.com,01-12-2024,toys,3,2705.21,155.6,Debit Card,Pakistan,2.04,2.0,No,N/A
5483,1054,Kamran Iqbal,kamran.iqbal@gmail.com,2025-02-04,Books,1,3239.55,28.2,DC,Germany,2.03,1.0,Y,
5137,1097,Sana Butt,sana.butt@gmail.com,24/09/2024,Home&Kitchen,7,1785.71,45.9,Bank Transfer,USA,4.83,4.0,no,Customer requested gift wrap
5494,1009,Mariam Malik,mariam.malik@gmail.com,2024-08-23,sports,4,2753.54,37.7,DC,Saudi Arabia,3.22,2.0,No,Reâ€™quested refund
5772,1190,Omar Sheikh,,2025-06-18,books,3,"PKR 1,827",53.5,CREDIT_CARD,Germany,3.7,4.0,No,Reâ€™quested refund
5550,1122,Bilal Iqbal,bilal.iqbal@gmail.com,,Grocery,7,960.18,23.1,Debit Card,UAE,2.3,2.0,N,  
5462,1036,Kamran Malik,kamran.malikgmail.com,28 May 2024,home & kitchen,6,2745.65,41.5,Credit Card,Pakistan,7.35,1.0,No,
5201,1047,Iqra Butt,iqra.butt@gmail.com,,Sport,1,5703.96,10.3,DC,UK,1.12,,No,
5312,1051,Iqra Malik,iqra.malikgmail.com,07/12/2024,Electronics,4,3276.19,17.3,cod,UAE,1.33,5.0,No,Packaging damaged  
5290,1132,Ahmed Javed,ahmed.javed@gmail.com,2027-03-09,Toys,7,4016.39,6.3,Bank_Transfer,UK,6.16,4.0,No,
5189,1104,Kamran Javed,kamran.javed@gmail.com,21/05/2024,BEAUTY,-1,2143.79,42.2,wallet,UAE,0.99,1.0,yes,Delivered on time
5763,1162,Sana Javed,sana.javed@gmail.com,02 Jul 2024,Appearal,1,"$2,376.52",33.3,Bank Transfer,USA,0.25,2.0,No,VIP customer - priority
5112,1115,Mariam Malik,mariam.malik@gmail.com,10-30-2024,Home and Kitchen,7,918.96,16.7,Debit Card,Pakistan,14.09 lbs,5.0,no,VIP customer - priority
5183,1163,Waqas Sheikh,waqas.sheikh@gmail.com,,Books,7,"$1,849.76",4.7,Wallet,UAE,2.77,1.0,no,  
5152,1108,Alina Sheikh,alina.sheikh@gmail.com,2024-11-02,Electronics ,2,2543.91,5.6,wallet,Pakistan,1.06,4.0,No,Customer requested gift wrap
5824,1114,Iqra Raza,iqra.raza@gmail.com,,Grocery,5,775.25,-2.6,Bank Transfer,Germany,4.9,8.0,no,Delivered on time
5325,1181,Iqra Aslam,iqra.aslam@gmail.com,03 Apr 2024,beauty,7,993.71,38.8,e-wallet,Pakistan,4.14,2.0,No,N/A
5703,1197,Omar Raza,omar.raza@gmail.com,06-26-2024,toys,3,5006.33,141.8,DC,Saudi Arabia,0.83,2.0,Y,Packaging damaged  
5044,1142,Imran Chaudhry,imran.chaudhry@gmail.com,2024-12-14,Appearal,1,721.94,2.4,Bank Transfer,UAE,1.81,3.0,N,  
5444,1046,Nida Aslam,nida.aslam@gmail.com,2024-05-25,home & kitchen,1,3443.55,1.4,Wallet,UK,1.18,,no,Customer requested gift wrap
5787,1182,Sara Aslam,sara.aslam@gmail.com,17 Feb 2027,Groceries,5,2333.89,59.8,debit card,Pakistan,4.83,3.0,No,  
5006,1011,Mariam Butt,mariam.butt@gmail.com,,Home & Kitchen,5,PKR 789,10.4,Debit Card,UK,1.15,1.0,No,Packaging damaged  
5250,1131,Kamran Malik,kamran.malik@gmail.com,2024-02-02,Books,5,1342.12,-19.4,CC,UAE,8.49 lbs,4.0,yes,N/A
5823,1322,Unknown1322,unknown1322gmail.com,17/04/2024,sports,4,3027.87,58.9,wallet,UK,2.08,3.0,No,Reâ€™quested refund
5075,1073,Waqas Aslam,waqas.aslamgmail.com,24 Jan 2024,Apparel,6,900.03,56.2,CC,UK,6.03,3.0,Y,
5512,1116,Hassan Aslam,hassan.aslam@gmail.com,2024-01-03,groceries,7,3853.83,19.6,DC,Pakistan,1.43,1.0,Yes,Reâ€™quested refund
5391,1190,Omar Sheikh,omar.sheikh@gmail.com,2025-01-21,Book,3,1871.55,8.8,Wallet,Saudi Arabia,0.68,1.0,no,Packaging damaged  
5432,1086,Hina Khan,hina.khan@gmail.com,04-21-2024,Toys,6,5033.25,11.7,bank transfer,USA,1.98,5.0,no,N/A
5068,1061,Nida Iqbal,nida.iqbal@gmail.com,02/03/2025,Books,4,2268.63,42.7,Wallet,Saudi Arabia,1.57 lbs,3.0,No,Delivered on time
5167,1121,HINA RAZA,hina.raza@gmail.com,2024-08-29,Home & Kitchen,3,628.39,59.8,wallet,UK,2.01,1.0,No,  
5730,1396,Unknown1396,unknown1396@gmail.com,13/05/2024,Electronics ,1,3288.26,37.3,bank transfer,UK,0.87,,No,Packaging damaged  
5554,1047,Iqra Butt,,06/05/2025,Home & Kitchen,2,866.33,20.4,DC,UAE,0.85,5.0,yes,
5366,1019,Adeel Aslam,adeel.aslam@gmail.com,03/01/2024,Appearal,4,"$3,159.07",18.5,Bank Transfer,UK,1.01 lbs,1.0,no,  
5345,1008,Alina Farooq,alina.farooq@gmail.com,23 Jul 2025,Electronic,2,"PKR 4,271",20.5,Wallet,USA,1.22,2.0,no,  
5584,1051,Iqra Malik,iqra.malikgmail.com,25/12/2024,Toys,3,2414.91,47.7,Bank Transfer,UAE,-4.69,,no,VIP customer - priority
5535,1060,Sara Malik,sara.malik@gmail.com,04/06/2024,Toys,3,530.19,56.5,Credit Card,Germany,2.07,3.0,No,Delivered on time
5398,1122,Bilal Iqbal,bilal.iqbalgmail.com,30/12/2024,Groceries,362,1687.69,26.4,credit card,UAE,4.21 lbs,2.0,Yes,
5185,1181,Iqra Aslam,iqra.aslam@gmail.com,03-30-2024,toys,3,2947.51,48.3,cod,Germany,1.41,5.0,No,Delivered on time
5348,1198,Alina Aslam,alina.aslamgmail.com,2024-04-07,Groceries,7,2376.62,34.3,CREDIT_CARD,Saudi Arabia,0.89,4.0,No,
5615,1109,Bilal Khan,bilal.khan@gmail.com,05/05/2025,groceries,6,1513.83,50.5,Cash on Delivery,USA,0.73,1.0,no,Reâ€™quested refund
5211,1134,Nida Butt,nida.butt@gmail.com,12-15-2024,toys,5,3019.64,54.8,Wallet,Saudi Arabia,2.62,4.0,No,Customer requested gift wrap
5579,1120,Zara Iqbal,zara.iqbal@gmail.com,,groceries,3,3706.22,13.2,Bank Transfer,Saudi Arabia,2.42,3.0,No,
5502,1078,Nida Iqbal,nida.iqbal@gmail.com,08-26-2024,Book,4,1810.41,44.1,Credit Card,UK,5.45 lbs,3.0,No,Packaging damaged  
5537,1043,Sana Farooq,sana.farooq@gmail.com,2025-03-26,BEAUTY,2,738.77,7.6,CC,Germany,4.84,3.0,No,Reâ€™quested refund
5196,1022,Alina Butt,alina.butt@gmail.com,24/07/2024,Grocery,3,2868.77,0.4,debit card,Saudi Arabia,0.66,5.0,No,Delivered on time
5175,1090,Nimra Raza,nimra.raza@gmail.com,2025-06-04,BEAUTY,6,5815.98,31.5,e-wallet,Saudi Arabia,2.3,5.0,No,Customer requested gift wrap
